movie_id,avg_rating,movie_title,release_date,release_year,IMDb_URL,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
1320,1,Homage ,5/3/1996,1996,http://us.imdb.com/M/title-exact?Homage%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1321,2.5,Open Season ,5/10/1996,1996,http://us.imdb.com/Title?Open+Season+(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,2.333333333,Metisse (Café au Lait) ,1/1/1993,1993,http://us.imdb.com/Title?M%E9tisse+(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,2.666666667,"Wooden Man's Bride, The (Wu Kui) ",1/1/1994,1994,http://us.imdb.com/M/title-exact?Wu%20Kui%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1324,2.4,Loaded ,4/12/1996,1996,http://us.imdb.com/M/title-exact?Loaded%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1325,1,August ,4/12/1996,1996,http://us.imdb.com/M/title-exact?August%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1326,3.333333333,Boys ,5/10/1996,1996,http://us.imdb.com/M/title-exact?Boys%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1327,2.333333333,Captives ,9/16/1994,1994,http://us.imdb.com/Title?Captives+(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1328,3.166666667,Of Love and Shadows ,5/10/1996,1996,http://us.imdb.com/M/title-exact?Of%20Love%20and%20Shadows%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1329,1,"Low Life, The ",5/10/1996,1996,"http://us.imdb.com/Title?Low+Life,+The+(1994/I)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1330,2.5,An Unforgettable Summer ,1/1/1994,1994,http://us.imdb.com/Title?Un+%E9t%E9+inoubliable+(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1331,3,"Last Klezmer: Leopold Kozlowski, His Life and Music, The ",1/1/1995,1995,http://us.imdb.com/M/title-exact?Last%20Klezmer%3A%20Leopold%20Kozlowski%2C%20His%20Life%20and%20Music%2C%20The%20%281995%29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1332,2,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) ,1/1/1993,1993,http://us.imdb.com/M/title-exact?En%20compagnie%20d'Antonin%20Artaud%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1333,2.8,Midnight Dancers (Sibak) ,1/1/1994,1994,http://us.imdb.com/M/title-exact?Sibak%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1334,1,Somebody to Love ,6/14/1996,1996,http://us.imdb.com/Title?Somebody+to+Love+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1335,2.636363636,American Buffalo ,9/13/1996,1996,http://us.imdb.com/M/title-exact?American%20Buffalo%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1336,1.8,Kazaam ,7/17/1996,1996,http://us.imdb.com/M/title-exact?Kazaam%20(1996),0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1337,2.333333333,Larger Than Life ,11/1/1996,1996,http://us.imdb.com/M/title-exact?Larger%20Than%20Life%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,2.25,Two Deaths ,8/9/1996,1996,http://us.imdb.com/Title?Two+Deaths+(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1339,1,Stefano Quantestorie ,1/1/1993,1993,http://us.imdb.com/M/title-exact?Stefano%20Quantestorie%20%281993%29,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1340,1,"Crude Oasis, The ",1/1/1995,1995,"http://us.imdb.com/M/title-exact?Crude%20Oasis,%20The%20(1995)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1341,1,Hedd Wyn ,1/1/1992,1992,http://us.imdb.com/M/title-exact?Hedd%20Wyn%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1342,2.5,"Convent, The (Convento, O) ",6/14/1996,1996,"http://us.imdb.com/M/title-exact?Convento,%20O%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1343,1,Lotto Land ,1/1/1995,1995,http://us.imdb.com/M/title-exact?Lotto%20Land%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1344,3.2,"Story of Xinghua, The ",1/1/1993,1993,"http://us.imdb.com/M/title-exact?Story%20of%20Xinghua,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1345,2,"Day the Sun Turned Cold, The (Tianguo niezi) ",1/1/1994,1994,http://us.imdb.com/M/title-exact?Tianguo%20Niezi%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1346,2.4,Dingo ,1/1/1992,1992,http://us.imdb.com/M/title-exact?Dingo%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1347,2.75,"Ballad of Narayama, The (Narayama Bushiko) ",1/1/1958,1958,http://us.imdb.com/M/title-exact?Narayama%20Bushiko%20%281958%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1348,1,Every Other Weekend ,1/1/1990,1990,http://us.imdb.com/Title?Un+week-end+sur+deux+(1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1349,1,Mille bolle blu ,1/1/1993,1993,http://us.imdb.com/M/title-exact?Mille%20bolle%20blu%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,1.5,Crows and Sparrows ,1/1/1949,1949,http://us.imdb.com/Title?Wuya+yu+maque+(1949),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1351,2,Lover's Knot ,7/12/1996,1996,http://us.imdb.com/M/title-exact?Lover's%20Knot%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,1,Shadow of Angels (Schatten der Engel) ,1/1/1976,1976,http://us.imdb.com/M/title-exact?Schatten%20der%20Engel%20(1976),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1353,2.6,1-900 ,1/1/1994,1994,http://us.imdb.com/M/title-exact?06%20(1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1354,1,Venice/Venice ,1/1/1992,1992,http://us.imdb.com/M/title-exact?Venice/Venice%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1355,2.666666667,Infinity ,10/4/1996,1996,http://us.imdb.com/M/title-exact?Infinity%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1356,2.666666667,Ed's Next Move ,10/4/1996,1996,http://us.imdb.com/M/title-exact?Ed%27s%20Next%20Move%20%281996%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,2.666666667,For the Moment ,1/1/1994,1994,http://us.imdb.com/M/title-exact?For%20the%20Moment%20(1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1358,3,The Deadly Cure ,9/16/1996,1996,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,1,Boys in Venice ,9/24/1996,1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1360,1.5,"Sexual Life of the Belgians, The ",1/1/1994,1994,"http://us.imdb.com/M/title-exact?Vie%20sexuelle%20des%20Belges,%20La%20(1994)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,2.666666667,"Search for One-eye Jimmy, The ",1/1/1996,1996,"http://us.imdb.com/M/title-exact?Search%20for%20One-eye%20Jimmy,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,2,American Strays ,9/13/1996,1996,http://us.imdb.com/M/title-exact?American%20Strays%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,1,"Leopard Son, The ",9/27/1996,1996,"http://us.imdb.com/M/title-exact?Leopard%20Son,%20The%20(1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1364,1,Bird of Prey ,10/4/1996,1996,http://us.imdb.com/M/title-exact?Bird%20of%20Prey%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,1.5,Johnny 100 Pesos ,1/1/1993,1993,http://us.imdb.com/M/title-exact?Johnny%20100%20Pesos%20(1993),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1366,1,JLG/JLG - autoportrait de décembre ,1/1/1994,1994,http://us.imdb.com/M/title-exact?JLG/JLG%20-%20autoportrait%20de%20d%E9cembre%20%281994%29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1367,4.2,Faust ,1/1/1994,1994,http://us.imdb.com/M/title-exact?Faust%20%281994%29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,3.666666667,Mina Tannenbaum ,1/1/1994,1994,http://us.imdb.com/M/title-exact?Mina%20Tannenbaum%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1369,2.75,"Forbidden Christ, The (Cristo proibito, Il) ",1/1/1950,1950,http://us.imdb.com/M/title-exact?Cristo%20proibito%2C%20Il%20%281950%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1370,2.666666667,I Can't Sleep (J'ai pas sommeil) ,1/1/1994,1994,http://us.imdb.com/M/title-exact?J'ai%20pas%20sommeil%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1371,1.5,"Machine, The ",1/1/1994,1994,"http://us.imdb.com/M/title-exact?Machine,%20La%20(1994)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1372,3,"Stranger, The ",1/1/1994,1994,"http://us.imdb.com/Title?Stranger,+The+(1994/II)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,1,Good Morning ,2/4/1971,1971,http://us.imdb.com/M/title-exact?Good%20Morning%20(1971),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,1,Falling in Love Again ,1/1/1980,1980,http://us.imdb.com/M/title-exact?Falling%20in%20Love%20Again%20(1980),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,3.6,"Cement Garden, The ",1/1/1993,1993,"http://us.imdb.com/M/title-exact?Cement%20Garden,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1376,2.142857143,Meet Wally Sparks ,1/31/1997,1997,http://us.imdb.com/M/title-exact?Meet%20Wally%20Sparks%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,3.25,Hotel de Love ,2/7/1997,1997,http://us.imdb.com/M/title-exact?Hotel%20de%20Love%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1378,2.2,Rhyme & Reason ,3/5/1997,1997,http://us.imdb.com/M/title-exact?Rhyme%20%26%20Reason%20(1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1379,2.857142857,Love and Other Catastrophes ,3/28/1997,1997,http://us.imdb.com/M/title-exact?Love%20and%20Other%20Catastrophes%20%281996%29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1380,2.333333333,Hollow Reed ,5/2/1997,1997,http://us.imdb.com/Title?Hollow+Reed+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1381,3.25,Losing Chase ,1/1/1996,1996,http://us.imdb.com/M/title-exact?Losing%20Chase%20%281996%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1382,2,"Bonheur, Le ",5/16/1997,1997,http://us.imdb.com/M/title-exact?Bonheur%2C%20Le%20%281965%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1383,2,"Second Jungle Book: Mowgli & Baloo, The ",5/16/1997,1997,http://us.imdb.com/M/title-exact?Second%20Jungle%20Book%3A%20Mowgli%20%26%20Baloo%2C%20The%20%281997%29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,1.666666667,Squeeze ,6/13/1997,1997,http://us.imdb.com/M/title-exact?Squeeze%20%281996%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1385,2.8,Roseanna's Grave (For Roseanna) ,6/20/1997,1997,http://us.imdb.com/M/title-exact?Roseanna%27s+Grave+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1386,2.666666667,Tetsuo II: Body Hammer ,6/20/1997,1997,http://us.imdb.com/M/title-exact?Tetsuo+II%3A+Body+Hammer+(1992),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1387,2,Fall ,6/27/1997,1997,http://us.imdb.com/M/title-exact?Fall+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1388,3.333333333,Gabbeh ,6/27/1997,1997,http://us.imdb.com/M/title-exact?Gabbeh+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1389,3,Mondo ,6/27/1997,1997,http://us.imdb.com/M/title-exact?Mondo+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1390,2,"Innocent Sleep, The ",6/27/1997,1997,http://us.imdb.com/M/title-exact?Innocent+Sleep%2C+The+(1995),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1391,2,For Ever Mozart ,7/4/1997,1997,http://us.imdb.com/M/title-exact?For+Ever+Mozart+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1392,2,"Locusts, The ",1/1/1997,1997,http://us.imdb.com/M/title-exact?Locusts%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1393,2.111111111,Stag ,1/1/1997,1997,http://us.imdb.com/M/title-exact?Stag+(1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1394,2.428571429,Swept from the Sea ,1/1/1997,1997,http://us.imdb.com/M/title-exact?Swept+from+the+Sea+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1395,2.333333333,Hurricane Streets ,1/1/1998,1998,http://us.imdb.com/Title?Hurricane+Streets+(1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1396,4.2,Stonewall ,7/26/1996,1996,http://us.imdb.com/M/title-exact?Stonewall%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1397,3.2,Of Human Bondage ,1/1/1934,1934,http://us.imdb.com/M/title-exact?Of%20Human%20Bondage%20(1934),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1398,4.5,Anna ,11/13/1996,1996,http://us.imdb.com/M/title-exact?Anna%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1399,2.428571429,Stranger in the House ,1/1/1997,1997,http://us.imdb.com/M/title-exact?imdb-title-120222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1400,3.1,Picture Bride ,1/1/1995,1995,http://us.imdb.com/M/title-exact?Picture%20Bride%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1401,3.222222222,M. Butterfly ,1/1/1993,1993,http://us.imdb.com/M/title-exact?M.%20Butterfly%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1402,2.75,"Ciao, Professore! ",1/1/1993,1993,http://us.imdb.com/M/title-exact?Io%20speriamo%20che%20me%20la%20cavo%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1403,2.75,Caro Diario (Dear Diary) ,1/1/1994,1994,http://us.imdb.com/M/title-exact?Caro%20diario%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1404,3.230769231,Withnail and I ,1/1/1987,1987,http://us.imdb.com/M/title-exact?Withnail%20and%20I%20(1987),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,3.333333333,Boy's Life 2 ,3/7/1997,1997,http://us.imdb.com/M/title-exact?Boy%27s%20Life%202%20(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1406,3.4,When Night Is Falling ,1/1/1995,1995,http://us.imdb.com/M/title-exact?When%20Night%20is%20Falling%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1407,2.25,"Specialist, The ",1/1/1994,1994,"http://us.imdb.com/M/title-exact?Specialist,%20The%20(1994)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,1,Gordy ,1/1/1995,1995,http://us.imdb.com/M/title-exact?Gordy%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,2.857142857,"Swan Princess, The ",1/1/1994,1994,"http://us.imdb.com/M/title-exact?Swan%20Princess,%20The%20(1994)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,2.75,Harlem ,1/1/1993,1993,http://us.imdb.com/M/title-exact?Harlem%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1411,2.571428571,Barbarella ,1/1/1968,1968,http://us.imdb.com/M/title-exact?Barbarella%20(1968),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1412,1.666666667,Land Before Time III: The Time of the Great Giving ,1/1/1995,1995,http://us.imdb.com/M/title-exact?Land%20Before%20Time%20III%3A%20The%20Time%20of%20the%20Great%20Giving%20%281995%29%20%28V%29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,2.75,Street Fighter ,1/1/1994,1994,http://us.imdb.com/M/title-exact?Street%20Fighter%20(1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,2,Coldblooded ,1/1/1995,1995,http://us.imdb.com/M/title-exact?Coldblooded%20(1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,2.444444444,"Next Karate Kid, The ",1/1/1994,1994,"http://us.imdb.com/M/title-exact?Next%20Karate%20Kid,%20The%20(1994)",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,2.4,No Escape ,1/1/1994,1994,http://us.imdb.com/M/title-exact?No%20Escape%20(1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1417,2.5,"Turning, The ",5/2/1997,1997,http://us.imdb.com/M/title-exact?Turning%2C%20The%20%281992%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1418,3.666666667,"Joy Luck Club, The ",1/1/1993,1993,http://us.imdb.com/M/title-exact?Joy+Luck+Club%2C+The+(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1419,2.125,Highlander III: The Sorcerer ,1/1/1994,1994,http://us.imdb.com/M/title-exact?Highlander%20III:%20The%20Sorcerer%20(1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1420,1.333333333,Gilligan's Island: The Movie ,1/1/1997,1997,http://us.imdb.com/M/title-exact?imdb-title-119195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,3.181818182,My Crazy Life (Mi vida loca) ,1/1/1993,1993,http://us.imdb.com/M/title-exact?Mi%20vida%20loca%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1422,2.25,Suture ,1/1/1993,1993,http://us.imdb.com/M/title-exact?Suture%20(1993),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1423,2.25,"Walking Dead, The ",1/1/1995,1995,"http://us.imdb.com/M/title-exact?Walking%20Dead,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1424,2.333333333,I Like It Like That ,1/1/1994,1994,http://us.imdb.com/M/title-exact?I%20Like%20It%20Like%20That%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1425,2.6,I'll Do Anything ,1/1/1994,1994,http://us.imdb.com/M/title-exact?I'll%20Do%20Anything%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1426,3.25,Grace of My Heart ,9/13/1996,1996,http://us.imdb.com/M/title-exact?Grace%20of%20My%20Heart%20(1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1427,2.8,Drunks ,11/1/1996,1996,http://us.imdb.com/M/title-exact?Drunks%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1428,3.666666667,SubUrbia ,2/7/1997,1997,http://us.imdb.com/M/title-exact?SubUrbia%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,2.75,Sliding Doors ,1/1/1998,1998,http://us.imdb.com/Title?Sliding+Doors+(1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1430,2.333333333,Ill Gotten Gains ,1/1/1997,1997,http://us.imdb.com/M/title-exact?imdb-title-119352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1431,3.4,Legal Deceit ,1/1/1997,1997,http://us.imdb.com/Title?Legal+Deceit+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1432,1,"Mighty, The ",10/9/1998,1998,"http://us.imdb.com/Title?Mighty,+The+(1998)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1433,2,Men of Means ,1/1/1997,1997,http://us.imdb.com/M/title-exact?imdb-title-119655,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1434,2.5,Shooting Fish ,1/16/1998,1998,http://us.imdb.com/M/title-exact?imdb-title-120122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1435,2.571428571,"Steal Big, Steal Little ",1/1/1995,1995,"http://us.imdb.com/M/title-exact?Steal%20Big,%20Steal%20Little%20(1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,2.5,Mr. Jones ,1/1/1993,1993,http://us.imdb.com/M/title-exact?Mr.%20Jones%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1437,2,House Party 3 ,1/1/1994,1994,http://us.imdb.com/M/title-exact?House%20Party%203%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,2.4,Panther ,1/1/1995,1995,http://us.imdb.com/M/title-exact?Panther%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1439,3,Jason's Lyric ,1/1/1994,1994,http://us.imdb.com/M/title-exact?Jason's%20Lyric%20(1994),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1440,3,Above the Rim ,1/1/1994,1994,http://us.imdb.com/M/title-exact?Above%20the%20Rim%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1441,2.571428571,Moonlight and Valentino ,1/1/1995,1995,http://us.imdb.com/M/title-exact?Moonlight%20and%20Valentino%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1442,2.4,"Scarlet Letter, The ",1/1/1995,1995,"http://us.imdb.com/M/title-exact?Scarlet%20Letter,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1443,3.75,8 Seconds ,1/1/1994,1994,http://us.imdb.com/M/title-exact?8%20Seconds%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1444,2.473684211,That Darn Cat! ,1/1/1965,1965,http://us.imdb.com/Title?That+Darn+Cat%21+(1965),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1445,2.75,Ladybird Ladybird ,1/1/1994,1994,http://us.imdb.com/M/title-exact?Ladybird%20Ladybird%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1446,3.133333333,"Bye Bye, Love ",1/1/1995,1995,"http://us.imdb.com/M/title-exact?Bye%20Bye,%20Love%20(1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,3,Century ,1/1/1993,1993,http://us.imdb.com/M/title-exact?Century%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1448,3.666666667,My Favorite Season ,4/19/1996,1996,http://us.imdb.com/Title?Ma+saison+pr%E9f%E9r%E9e+(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1449,4.625,Pather Panchali ,3/22/1996,1996,http://us.imdb.com/M/title-exact?Pather%20Panchali%20(1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1450,4,Golden Earrings ,1/1/1947,1947,http://us.imdb.com/M/title-exact?Golden%20Earrings%20%281947%29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1451,3.866666667,Foreign Correspondent ,1/1/1940,1940,http://us.imdb.com/M/title-exact?Foreign%20Correspondent%20(1940),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1452,4,Lady of Burlesque ,1/1/1943,1943,http://us.imdb.com/M/title-exact?Lady%20of%20Burlesque%20(1943),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1453,2,Angel on My Shoulder ,1/1/1946,1946,http://us.imdb.com/M/title-exact?Angel%20on%20My%20Shoulder%20(1946),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1454,3,Angel and the Badman ,1/1/1947,1947,http://us.imdb.com/M/title-exact?Angel%20and%20the%20Badman%20(1947),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1455,2.5,"Outlaw, The ",1/1/1943,1943,"http://us.imdb.com/M/title-exact?Outlaw,%20The%20(1943)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1456,3.714285714,Beat the Devil ,1/1/1954,1954,http://us.imdb.com/M/title-exact?Beat%20the%20Devil%20(1954),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1457,3,Love Is All There Is ,10/11/1996,1996,http://us.imdb.com/M/title-exact?Love%20Is%20All%20There%20Is%20(1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1458,4,"Damsel in Distress, A ",1/1/1937,1937,"http://us.imdb.com/M/title-exact?Damsel%20in%20Distress,%20A%20(1937)",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1459,3.571428571,Madame Butterfly ,9/20/1996,1996,http://us.imdb.com/M/title-exact?Madame%20Butterfly%20(1995),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
